Date,Open,High,Low,Close*,Adj Close**,Volume
5-Aug-14,1936.34,1936.34,1913.77,1920.21,1920.21,3462520000
4-Aug-14,1926.62,1942.92,1921.2,1938.99,1938.99,3072920000
1-Aug-14,1929.8,1937.35,1916.37,1925.15,1925.15,3789660000
31-Jul-14,1965.14,1965.14,1930.67,1930.67,1930.67,4193000000
30-Jul-14,1973.21,1978.9,1962.42,1970.07,1970.07,3448250000
29-Jul-14,1980.03,1984.85,1969.95,1969.95,1969.95,3183300000
28-Jul-14,1978.25,1981.52,1967.31,1978.91,1978.91,2803320000
25-Jul-14,1984.6,1984.6,1974.37,1978.34,1978.34,2638960000
24-Jul-14,1988.07,1991.39,1985.79,1987.98,1987.98,3203530000
23-Jul-14,1985.32,1989.23,1982.44,1987.01,1987.01,2869720000
22-Jul-14,1975.65,1986.24,1975.65,1983.53,1983.53,2890480000
21-Jul-14,1976.93,1976.93,1965.77,1973.63,1973.63,2611160000
18-Jul-14,1961.54,1979.91,1960.82,1978.22,1978.22,3106060000
17-Jul-14,1979.75,1981.8,1955.59,1958.12,1958.12,3381680000
16-Jul-14,1976.35,1983.94,1975.67,1981.57,1981.57,3390950000
15-Jul-14,1977.36,1982.52,1965.34,1973.28,1973.28,3328740000
14-Jul-14,1969.86,1979.85,1969.86,1977.1,1977.1,2744920000
11-Jul-14,1965.76,1968.67,1959.63,1967.57,1967.57,2684630000
10-Jul-14,1966.67,1969.84,1952.86,1964.68,1964.68,3165690000
9-Jul-14,1965.1,1974.15,1965.1,1972.83,1972.83,2858800000
8-Jul-14,1976.39,1976.39,1959.46,1963.71,1963.71,3302430000
7-Jul-14,1984.22,1984.22,1974.88,1977.65,1977.65,2681260000
3-Jul-14,1975.88,1985.59,1975.88,1985.44,1985.44,1998090000
2-Jul-14,1973.06,1976.67,1972.58,1974.62,1974.62,2851480000
1-Jul-14,1962.29,1978.58,1962.29,1973.32,1973.32,3188240000
30-Jun-14,1960.79,1964.24,1958.22,1960.23,1960.23,3037350000
27-Jun-14,1956.56,1961.47,1952.18,1960.96,1960.96,4290590000
26-Jun-14,1959.89,1959.89,1944.69,1957.22,1957.22,2778840000
25-Jun-14,1949.27,1960.83,1947.49,1959.53,1959.53,3106710000
24-Jun-14,1961.97,1968.17,1948.34,1949.98,1949.98,3089700000
23-Jun-14,1962.92,1963.74,1958.89,1962.61,1962.61,2717630000
20-Jun-14,1960.45,1963.91,1959.17,1962.87,1962.87,4336240000
19-Jun-14,1957.5,1959.87,1952.26,1959.48,1959.48,2952150000
18-Jun-14,1942.73,1957.74,1939.29,1956.98,1956.98,3065220000
17-Jun-14,1937.15,1943.69,1933.55,1941.99,1941.99,2971260000
16-Jun-14,1934.84,1941.15,1930.91,1937.78,1937.78,2926130000
13-Jun-14,1930.8,1937.3,1927.69,1936.16,1936.16,2598230000
12-Jun-14,1943.35,1943.35,1925.78,1930.11,1930.11,3040480000
11-Jun-14,1949.37,1949.37,1940.08,1943.89,1943.89,2710620000
10-Jun-14,1950.34,1950.86,1944.64,1950.79,1950.79,2702360000
9-Jun-14,1948.97,1955.55,1947.16,1951.27,1951.27,2812180000
6-Jun-14,1942.41,1949.44,1942.41,1949.44,1949.44,2864300000
5-Jun-14,1928.52,1941.74,1922.93,1940.46,1940.46,3113270000
4-Jun-14,1923.06,1928.63,1918.6,1927.88,1927.88,2793920000
3-Jun-14,1923.07,1925.07,1918.79,1924.24,1924.24,2867180000
2-Jun-14,1923.87,1925.88,1915.98,1924.97,1924.97,2509020000
30-May-14,1920.33,1924.03,1916.64,1923.57,1923.57,3263490000
29-May-14,1910.6,1920.03,1909.82,1920.03,1920.03,2709050000
28-May-14,1911.77,1914.46,1907.3,1909.78,1909.78,2976450000
27-May-14,1902.01,1912.28,1902.01,1911.91,1911.91,2911020000
23-May-14,1893.32,1901.26,1893.32,1900.53,1900.53,2396280000
22-May-14,1888.19,1896.33,1885.39,1892.49,1892.49,2759800000
21-May-14,1873.34,1888.8,1873.34,1888.03,1888.03,2777140000
20-May-14,1884.88,1884.88,1868.14,1872.83,1872.83,3007700000
19-May-14,1876.66,1886,1872.42,1885.08,1885.08,2664250000
16-May-14,1871.19,1878.28,1864.82,1877.86,1877.86,3173650000
15-May-14,1888.16,1888.16,1862.36,1870.85,1870.85,3552640000
14-May-14,1897.13,1897.13,1885.77,1888.53,1888.53,2822060000
13-May-14,1896.75,1902.17,1896.06,1897.45,1897.45,2915680000
12-May-14,1880.03,1897.13,1880.03,1896.65,1896.65,3005740000
9-May-14,1875.27,1878.57,1867.02,1878.48,1878.48,3025020000
8-May-14,1877.39,1889.07,1870.05,1875.63,1875.63,3393420000
7-May-14,1868.53,1878.83,1859.79,1878.21,1878.21,3632950000
6-May-14,1883.69,1883.69,1867.72,1867.72,1867.72,3327260000
5-May-14,1879.45,1885.51,1866.77,1884.66,1884.66,2733730000
2-May-14,1885.3,1891.33,1878.5,1881.14,1881.14,3159560000
1-May-14,1884.39,1888.59,1878.04,1883.68,1883.68,3416740000
30-Apr-14,1877.1,1885.2,1872.69,1883.95,1883.95,3779230000
29-Apr-14,1870.78,1880.6,1870.78,1878.33,1878.33,3647820000
28-Apr-14,1865,1877.01,1850.61,1869.43,1869.43,4034680000
25-Apr-14,1877.72,1877.72,1859.7,1863.4,1863.4,3213020000
24-Apr-14,1881.97,1884.06,1870.24,1878.61,1878.61,3191830000
23-Apr-14,1879.32,1879.75,1873.91,1875.39,1875.39,3085720000
22-Apr-14,1872.57,1884.89,1872.57,1879.55,1879.55,3215440000
21-Apr-14,1865.79,1871.89,1863.18,1871.89,1871.89,2642500000
17-Apr-14,1861.73,1869.63,1856.72,1864.85,1864.85,3341430000
16-Apr-14,1846.01,1862.31,1846.01,1862.31,1862.31,3155080000
15-Apr-14,1831.45,1844.02,1816.29,1842.98,1842.98,3736440000
14-Apr-14,1818.18,1834.19,1815.8,1830.61,1830.61,3111540000
11-Apr-14,1830.65,1835.07,1814.36,1815.69,1815.69,3743460000
10-Apr-14,1872.28,1872.53,1830.87,1833.08,1833.08,3758780000
9-Apr-14,1852.64,1872.43,1852.38,1872.18,1872.18,3308650000
8-Apr-14,1845.48,1854.95,1837.49,1851.96,1851.96,3721450000
7-Apr-14,1863.92,1864.04,1841.48,1845.04,1845.04,3801540000
4-Apr-14,1890.25,1897.28,1863.26,1865.09,1865.09,3583750000
3-Apr-14,1891.43,1893.8,1882.65,1888.77,1888.77,3055600000
2-Apr-14,1886.61,1893.17,1883.79,1890.9,1890.9,3131660000
1-Apr-14,1873.96,1885.84,1873.96,1885.52,1885.52,3336190000
31-Mar-14,1859.16,1875.18,1859.16,1872.34,1872.34,3274300000
28-Mar-14,1850.07,1866.63,1850.07,1857.62,1857.62,2955520000
27-Mar-14,1852.11,1855.55,1842.11,1849.04,1849.04,3733430000
26-Mar-14,1867.09,1875.92,1852.56,1852.56,1852.56,3480850000
25-Mar-14,1859.48,1871.87,1855.96,1865.62,1865.62,3200560000
24-Mar-14,1867.67,1873.34,1849.69,1857.44,1857.44,3409000000
21-Mar-14,1874.53,1883.97,1863.46,1866.52,1866.52,5270710000
20-Mar-14,1860.09,1873.49,1854.63,1872.01,1872.01,3327540000
19-Mar-14,1872.25,1874.14,1850.35,1860.77,1860.77,3289210000
18-Mar-14,1858.92,1873.76,1858.92,1872.25,1872.25,2930190000
17-Mar-14,1842.81,1862.3,1842.81,1858.83,1858.83,2860490000
14-Mar-14,1845.07,1852.44,1839.57,1841.13,1841.13,3285460000
13-Mar-14,1869.06,1874.4,1841.86,1846.34,1846.34,3670990000
12-Mar-14,1866.15,1868.38,1854.38,1868.2,1868.2,3270860000
11-Mar-14,1878.26,1882.35,1863.88,1867.63,1867.63,3392400000
10-Mar-14,1877.86,1877.87,1867.04,1877.17,1877.17,3021350000
7-Mar-14,1878.52,1883.57,1870.56,1878.04,1878.04,3564740000
6-Mar-14,1874.18,1881.94,1874.18,1877.03,1877.03,3360450000
5-Mar-14,1874.05,1876.53,1871.11,1873.81,1873.81,3392990000
4-Mar-14,1849.23,1876.23,1849.23,1873.91,1873.91,3765770000
3-Mar-14,1857.68,1857.68,1834.44,1845.73,1845.73,3428220000
28-Feb-14,1855.12,1867.92,1847.67,1859.45,1859.45,3917450000
27-Feb-14,1844.9,1854.53,1841.13,1854.29,1854.29,3547460000
26-Feb-14,1845.79,1852.65,1840.66,1845.16,1845.16,3716730000
25-Feb-14,1847.66,1852.91,1840.19,1845.12,1845.12,3515560000
24-Feb-14,1836.78,1858.71,1836.78,1847.61,1847.61,4014530000
21-Feb-14,1841.07,1846.13,1835.6,1836.25,1836.25,3403880000
20-Feb-14,1829.24,1842.79,1824.58,1839.78,1839.78,3404980000
19-Feb-14,1838.9,1847.5,1826.99,1828.75,1828.75,3661570000
18-Feb-14,1839.03,1842.87,1835.01,1840.76,1840.76,3421110000
14-Feb-14,1828.46,1841.65,1825.59,1838.63,1838.63,3114750000
13-Feb-14,1814.82,1830.25,1809.22,1829.83,1829.83,3289510000
12-Feb-14,1820.12,1826.55,1815.97,1819.26,1819.26,3326380000
11-Feb-14,1800.45,1823.54,1800.41,1819.75,1819.75,3699380000
10-Feb-14,1796.2,1799.94,1791.83,1799.84,1799.84,3312160000
7-Feb-14,1776.01,1798.03,1776.01,1797.02,1797.02,3775990000
6-Feb-14,1752.99,1774.06,1752.99,1773.43,1773.43,3825410000
5-Feb-14,1753.38,1755.79,1737.92,1751.64,1751.64,3984290000
4-Feb-14,1743.82,1758.73,1743.82,1755.2,1755.2,4068410000
3-Feb-14,1782.68,1784.83,1739.66,1741.89,1741.89,4726040000
31-Jan-14,1790.88,1793.88,1772.26,1782.59,1782.59,4059690000
30-Jan-14,1777.17,1798.77,1777.17,1794.19,1794.19,3547510000
29-Jan-14,1790.15,1790.15,1770.45,1774.2,1774.2,3964020000
28-Jan-14,1783,1793.87,1779.49,1792.5,1792.5,3437830000
27-Jan-14,1791.03,1795.98,1772.88,1781.56,1781.56,4045200000
24-Jan-14,1826.96,1826.96,1790.29,1790.29,1790.29,4618450000
23-Jan-14,1842.29,1842.29,1820.06,1828.46,1828.46,3972250000
22-Jan-14,1844.71,1846.87,1840.88,1844.86,1844.86,3374170000
21-Jan-14,1841.05,1849.31,1832.38,1843.8,1843.8,3782470000
17-Jan-14,1844.23,1846.04,1835.23,1838.7,1838.7,3626120000
16-Jan-14,1847.99,1847.99,1840.3,1845.89,1845.89,3491310000
15-Jan-14,1840.52,1850.84,1840.52,1848.38,1848.38,3777800000
14-Jan-14,1821.36,1839.26,1821.36,1838.88,1838.88,3353270000
13-Jan-14,1841.26,1843.45,1815.52,1819.2,1819.2,3591350000
10-Jan-14,1840.06,1843.15,1832.43,1842.37,1842.37,3335710000
9-Jan-14,1839,1843.23,1830.38,1838.13,1838.13,3581150000
8-Jan-14,1837.9,1840.02,1831.4,1837.49,1837.49,3652140000
7-Jan-14,1828.71,1840.1,1828.71,1837.88,1837.88,3511750000
6-Jan-14,1832.31,1837.16,1823.73,1826.77,1826.77,3294850000
3-Jan-14,1833.21,1838.24,1829.13,1831.37,1831.37,2774270000
2-Jan-14,1845.86,1845.86,1827.74,1831.98,1831.98,3080600000
